,Unnamed: 0,_id,ltable_ID,rtable_ID,ltable_name,ltable_category,ltable_developer,ltable_rating,rtable_name,rtable_category,rtable_developer,rtable_rating,label
3434,35231,35231,a1476,b2740,Snowboard Party Lite,Sports,Ratrod Studio Inc.,4.4,Skateboard Party 2 Lite,Sports,Ratrod Studio,4.04,0
3176,33260,33260,a44,b2471,War of Nations: PvP Domination,Strategy,Rockyou Inc.,3.8,Game of War - Fire Age,Social Networking,"Machine Zone, Inc",4.0551,0
3491,35448,35448,a1947,b2752,Motorbike Driving Simulator 3D,Racing,Pudlus Games,3.8,3D Plane Flying Parking Simulator Game - Real Airplane Driving Test Run Sim Racing Games,Hybrid Touch Games Limited,Hybrid Touch Games Limited,3.81887,0
3161,33198,33198,a3434,b2459,Cinderella Free Fall,Puzzle,Disney,4.2,Frozen Free Fall,Family,Disney,3.8,0
2726,26012,26012,a3625,b2063,Baby puzzles & games for kids,Educational,Bimi Boo Kids - Games for boys and girls LLC,4.6,Dino Puzzle: Kids Dinosaurs Puzzles Learning Games,Tiltan Games (2013) LTD,Tiltan Games (2013) LTD,4.46154,0
3092,31944,31944,a2850,b2356,LEGO Harry Potter: Years 5-7,Adventure,Warner Bros. International Enterprises,4.1,Harry Potter: Spells - Free,Family,Warner Bros.,4.23833,0
2321,19658,19658,a3771,b1815,My Nails - Manicure Salon,Role Playing,San Games,4.6,A Little Crazy Pet Vet Baby Boo Hospital - My virtual fun care dentist doctor nose eye hair nail salon office for plush pets makeover games for kids boys &amp; girls,Games,Tic Toc Pocket Games,3.58621,0
2991,30406,30406,a2914,b2269,Happy Kids: Baby Shapes 2-5,Educational,Oriplay Games,4.3,My New Baby Story - Makeup Spa &amp; Dressup Kids Game,Family,Kids Games Studios LLC,2.4,0
1218,9861,9861,a1324,b1061,Angry Birds POP Bubble Shooter,Casual,Rovio Entertainment Ltd.,4.5,Angry Birds Star Wars II,Action,Rovio Entertainment Ltd,4.42187,0
1776,16182,16182,a1682,b1535,Angry Birds,Arcade,Rovio Entertainment Ltd.,4.4,Angry Birds Rio,Puzzle,Rovio Entertainment Ltd,3.925,0
1498,13691,13691,a3625,b1286,Baby puzzles & games for kids,Educational,Bimi Boo Kids - Games for boys and girls LLC,4.6,Action Neon Lights Retro Racer Mania Game - Top RPG Adventure Runner Rider 3D Games For Boys Girls &amp; Kids For Free,Racing,uTappz Mobile Development LLC,4.38596,0
3113,32106,32106,a258,b2374,Where's My Water? Free,Puzzle,Disney,4.3,Where's My Mickey? Free,Puzzle,Disney,3.79347,0
3965,40944,40944,a3086,b3343,Logic Puzzles - Brain Fun,Word,Egghead Games,4.4,Word Trek - WordTrek Brain game &amp; Word puzzles,Word,PlaySimple Games Pte Ltd,4.49123,0
4002,41480,41480,a2624,b3392,Ninja Kid Run Free - Fun Games,Action,Fun Games For Free,4.1,Close Up Animal Quiz - Cat &amp; Dog Trivia Games Free,Games,Mediaflex Games,8604 Ratings,0
2097,18542,18542,a420,b1693,3D Monster Truck Parking Game,Racing,Play With Games,3.9,3D Police Drag Racing Driving Simulator Game: Race The Real Turbo Chase,Games,Mountain Wizard Games,4.3091,0
1729,16014,16014,a1679,b1526,Angry Birds Rio,Arcade,Rovio Entertainment Ltd.,4.4,Angry Birds POP! - Bubble Shooter,Puzzle,Rovio Entertainment Ltd,4.32645,0
540,6715,6715,a2689,b544,Lucky Win Casino\u2122- FREE SLOTS,Casino,ZENTERTAIN LTD,4.3,Caesars Slots Free Slot Machine Games,Playtika LTD,Playtika LTD,4.64308,0
110,1444,1444,a306,b147,Flow Free,Puzzle,Big Duck Games LLC,4.3,Flow Free: Hexes,Entertainment,Big Duck Games LLC,4.70858,0
1631,15557,15557,a18,b1430,Word Streak-Words With Friends,Word,Zynga,4.5,Gems With Friends Free,Entertainment,Zynga Inc.,3.375,0
510,6472,6472,a1465,b526,TAP SPORTS BASEBALL 2015,Sports,Glu,4.3,Tap Sports Baseball 2015,Action,Glu Games Inc,4.34101,1
1613,15435,15435,a1559,b1409,Chess With Friends Free,Board,Zynga,4.3,Word Streak With Friends - FREE,Entertainment,Zynga Inc.,4.03571,0
1995,17768,17768,a420,b1638,3D Monster Truck Parking Game,Racing,Play With Games,3.9,Quarry Driver Parking Game - Real Mining Monster Truck Car Driving Test Park Sim Racing Games,Play With Games Ltd,Play With Games Ltd,4.30739,0
3630,36266,36266,a2293,b2924,Bloons TD 4,Casual,ninja kiwi,3.8,Bloons TD 5 HD,Entertainment,Ninja Kiwi,4.76639,0
2045,18139,18139,a373,b1670,Monster Truck Speed Stunts 3D,Simulation,"Tapinator, Inc. (Ticker: TAPM)",3.9,Crazy Monster Truck - Escape,Racing,GameAnax Inc.,2542 Ratings,0
2092,18525,18525,a94,b1693,Bike Race Free Motorcycle Game,Racing,Top Free Games.,4.5,3D Police Drag Racing Driving Simulator Game: Race The Real Turbo Chase,Games,Mountain Wizard Games,4.3091,0
3504,35536,35536,a1448,b2761,WWE SuperCard,Sports,"2K, Inc.",4.3,WWE SuperCard,Entertainment,2K,4.06686,1
1719,15994,15994,a2416,b1522,Prize Claw,Arcade,Game Circus LLC,4,Prize Claw,Entertainment,Game Circus LLC,4.33459,1
1607,15419,15419,a1482,b1407,Guess the GIF,Trivia,"Random Logic Games, LLC",4.3,Guess the Color - ColorMania,Trivia,Potato Powered Games Ltd,4.32777,0
3562,35937,35937,a716,b2823,GUNSHIP BATTLE: Helicopter 3D,Action,JOYCITY Corp.,4.3,Homerun Battle 3D FREE,Entertainment,Com2uS Corp.,4.69219,0
78,639,639,a94,b62,Bike Race Free Motorcycle Game,Racing,Top Free Games.,4.5,Hearts DeLuxe Free. Play the Classic card Game now,Games,Zithromia Games,4.53623,0
3938,40357,40357,a1726,b3277,2048 Number puzzle game,Puzzle,Estoty Entertainment LLC,4.4,Pics &amp; Pieces ~ addicting puzzle game,Word,"Candywriter, LLC",4.69444,0
2317,19642,19642,a3625,b1815,Baby puzzles & games for kids,Educational,Bimi Boo Kids - Games for boys and girls LLC,4.6,A Little Crazy Pet Vet Baby Boo Hospital - My virtual fun care dentist doctor nose eye hair nail salon office for plush pets makeover games for kids boys &amp; girls,Games,Tic Toc Pocket Games,3.58621,0
1996,17780,17780,a3637,b1638,Fast Car Parking,Simulation,Defne Games,4.2,Quarry Driver Parking Game - Real Mining Monster Truck Car Driving Test Park Sim Racing Games,Play With Games Ltd,Play With Games Ltd,4.30739,0
3681,36654,36654,a3434,b2981,Cinderella Free Fall,Puzzle,Disney,4.2,Maleficent Free Fall,Strategy,Disney,4.72989,0
2874,28494,28494,a3621,b2160,Birthday party: Games for kids,Educational,Preschool & Kindergarten Learning Kids Games,4,PBS KIDS Games,PBS KIDS,PBS KIDS,3.83333,0
313,4647,4647,a2673,b389,Slots Casino Games God of Sky,Casino,Free Slots & Casino games by Huuuge,4.6,VIP Deluxe Slots Machines Free - Slot Games in HD,Casino,Super Lucky Casino Inc.,4.89163,0
3341,34569,34569,a3625,b2653,Baby puzzles & games for kids,Educational,Bimi Boo Kids - Games for boys and girls LLC,4.6,A Cool Adventure Hunter The Duck Shoot-ing Game By Free Animal-s Hunt-ing &amp; Fish-ing Games For Adult-s Teen-s &amp; Boy-s Pro,Sports,uTappz Mobile Development LLC,4.22876,0
1307,10228,10228,a2796,b1127,Checkers Free,Board,Optime Software,4,Checkers Free,Entertainment,Optime Software LLC,3.89353,1
911,8744,8744,a573,b856,CONTRACT KILLER: SNIPER,Action,Glu,4.2,Contract Killer: Zombies,Entertainment,Glu Games Inc,4.07707,0
697,7699,7699,a3695,b639,Tic Tac Toe | Puzzle Free,Casual,puzzle game for free,4.3,Mouse Maze Free - Top Brain Puzzle Game,Games,Top Free Games,4.06959,0
2386,20915,20915,a3625,b1848,Baby puzzles & games for kids,Educational,Bimi Boo Kids - Games for boys and girls LLC,4.6,Ace Football Trivia - Fun Quiz Games for Kids (Boys &amp; Girls) Free,Sports,"Mega Rock, LLC",4.17307,0
466,5790,5790,a2646,b487,Slots Free - Big Win Casino\u2122,Casino,FiveStar Games - Slots and Casino,4.3,High 5 Casino - Free Real Vegas Slots!,Games,High 5 Games,4.09375,0
1019,9263,9263,a1252,b931,PBA\u00ae Bowling Challenge,Sports,"Concrete Software, Inc.",4.3,PBA Bowling Challenge,Arcade,"Concrete Software, Inc.",4.4569,0
363,5019,5019,a2667,b424,Slots\u2122 Wolf FREE Slot Machines,Casino,ADDA Entertainment,4.4,Slots Era - Free Casino Slot Machines,Card,Murka Entertainment Limited,4.6819,0
3865,38739,38739,a2332,b3174,Covet Fashion - Dress Up Game,Casual,Crowdstar Inc,4.1,iRoll Up Friends: Multiplayer Rolling and Smoking Simulator Game,Inc.,"Tapgang Apps and Games, Inc.",3.125,0
1842,16427,16427,a1018,b1568,Angry Birds Star Wars,Arcade,Rovio Entertainment Ltd.,4.3,Angry Birds 2,Puzzle,Rovio Entertainment Ltd,4.6052,0
1153,9578,9578,a2226,b1034,Angry Birds Fight! RPG Puzzle,Puzzle,Rovio Entertainment Ltd.,4.3,Angry Birds POP! - Bubble Shooter,Puzzle,Rovio Entertainment Ltd,4.32645,0
1344,10566,10566,a2840,b1159,LEGO\u00ae Friends Maker Studio,Casual,LEGO System A/S,4.3,LEGO Friends Music Maker,Entertainment,"LEGO Systems, Inc",4.43564,0
1360,10909,10909,a474,b1175,Polar Bear Cub Free for kids,Educational,Irina Marina,4.2,Pony Unicorn Memo Memories Matching Learning Kids Games for Girls and Toddlers,Education,Irina Schens,3.50658,0
3869,38995,38995,a3625,b3188,Baby puzzles & games for kids,Educational,Bimi Boo Kids - Games for boys and girls LLC,4.6,Christmas Food Fever Cooking Maker Kids Games,Fancy Quiz Games,Fancy Quiz Games,3.82545,0
2069,18249,18249,a1135,b1680,Dino Puzzle Games for Kids,Puzzle,Tiltan Games,4,Ninja Revinja Free - Real Uber Racing Run for Kids,Games,Sizzle Entertainment: The Best Fun Free Cool Apps and Top Addicting Games,4.32258,0
3142,32827,32827,a366,b2433,Virtual Families 2,Casual,"Last Day of Work, LLC",4.1,Virtual Families 2: Our Dream House,Family,"LDW Software, LLC",4.21204,0
3744,36967,36967,a18,b3045,Word Streak-Words With Friends,Word,Zynga,4.5,Chess With Friends Free,Strategy,Zynga Inc.,4.1898,0
4264,43901,43901,a124,b3674,Walking Dead: Road to Survival,Role Playing,Scopely,4.1,The Walking Dead: Road to Survival - Strategy RPG,Role Playing,Scopely,2.85,0
1524,14565,14565,a3648,b1318,Popping Wrap Game Free,Simulation,DPoisn LLC,2.8,A Cool Adventure Hunter The Duck Shoot-ing Game By Free Animal-s Hunt-ing &amp; Fish-ing Games For Adult-s Teen-s &amp; Boy-s Pro,Sports,uTappz Mobile Development LLC,4.22876,0
1034,9288,9288,a2453,b960,Geometry Dash Lite,Arcade,RobTop Games,4.5,Geometry Dash World,Entertainment,RobTop Games AB,4.32141,0
2733,26237,26237,a3621,b2076,Birthday party: Games for kids,Educational,Preschool & Kindergarten Learning Kids Games,4,Early reading kids books - reading toddler games,Educational Books,"Kids Academy Co apps: Preschool &amp; Kindergarten Learning Kids Games, Educational Books, Free Songs",4.38462,0
4031,41924,41924,a1488,b3446,4 Pics 1 Word Puzzle Plus,Word,Second Gear Games,4.4,Close Up Pics Quiz - Photo Trivia Word Games Free,Games,Mediaflex Games,4.14679,0
3257,33872,33872,a2034,b2580,F18 Carrier Landing Lite,Simulation,RORTOS,4.2,F18 Carrier Landing Lite,Simulation,RORTOS SRL,4.24389,1
83,668,668,a2846,b62,Addition Flash Card Match Game,Casual,Eggroll Games,4.2,Hearts DeLuxe Free. Play the Classic card Game now,Games,Zithromia Games,4.53623,0
79,645,645,a2455,b62,Sniper Shooter Free - Fun Game,Action,Fun Games For Free,4.5,Hearts DeLuxe Free. Play the Classic card Game now,Games,Zithromia Games,4.53623,0
3136,32691,32691,a516,b2418,My Talking Tom,Casual,Outfit7,4.5,My Talking Hank,Simulation,Outfit7 Limited,4.38739,0
662,7640,7640,a1764,b624,Cut the Rope: Time Travel,Puzzle,ZeptoLab,4.5,Cut the Rope: Experiments Free,Action,ZeptoLab UK Limited,4.19998,0
1439,12834,12834,a826,b1252,FINAL FANTASY VI,Role Playing,"SQUARE ENIX Co.,Ltd.",4.5,THEATRHYTHM FINAL FANTASY,Music,SQUARE ENIX INC,2.67232,0
324,4688,4688,a610,b393,Spades Plus,Card,Peak Games,4.5,Spades Plus,Games,Peak Games,5094 Ratings,1
919,8790,8790,a2506,b861,Princess memory game for kids,Board,Owlet games for kids,3.8,Block Craft 3D: Building Simulator Game For Free,Adventure,Fun Games For Free,4.76628,0
1440,12926,12926,a1555,b1258,CopyCat - Simon Says Game,Casual,IMGWERX LLC,4.1,Farting Frenzy FREE - Hilarious Simon Says Game,Music,General Amusement LLC,4.46154,0
3671,36621,36621,a1135,b2978,Dino Puzzle Games for Kids,Puzzle,Tiltan Games,4,Infection 2 Bio War Simulation by Fun Games For Free,Strategy,Fun Games For Free,4.60787,0
3464,35378,35378,a1981,b2747,Block Craft 3D: Building Game,Simulation,Fun Games For Free,4.5,3D Police Drag Racing Driving Simulator Game: Race The Real Turbo Chase,Games,Mountain Wizard Games,4.3091,0
3786,37119,37119,a2814,b3066,Chess Free,Board,Optime Software,4,Chess Free,Strategy,Optime Software LLC,3.97327,1
2253,19332,19332,a1542,b1798,Highway Rider Motorcycle Racer,Racing,"Battery Acid Games, Inc.",4.2,Highway Rider,Inc.,"Battery Acid Games, Inc.",4.12847,0
2376,20680,20680,a619,b1844,Phase 10,Card,Magmic Inc,4.2,Phase 10 Dice Free,Dice,Magmic Inc.,2.10524,0
808,8300,8300,a2597,b743,Empire Z: Endless War,Strategy,Ember Entertainment,4.2,World War Z,Adventure,Paramount Digital Entertainment,3.95854,0
1510,14213,14213,a3090,b1302,Little Super Chef Cooking Game,Casual,Girl Games - Vasco Games,4.4,Food Court Hamburger Fever: Burger Cooking Chef,Entertainment,FlowMotion Entertainment: Top Free Fun Addictive Cool Games Inc,4.675,0
3105,32077,32077,a3202,b2369,Littlest Pet Shop Your World,Casual,Hasbro Inc.,4.2,Monster Pet Shop,Family,"Beeline Interactive, Inc.",4.6647,0
3527,35821,35821,a3688,b2782,Xtreme Racing 2 - Speed Car RC,Racing,Genera Games,4.2,Roof Jumping Stunt Driving Parking Simulator - Real Car Racing Test Sim Run Race Games,Play With Games Ltd,Play With Games Ltd,4.38771,0
2576,24205,24205,a1133,b1997,Coloring book for kids,Educational,Bimi Boo Kids - Games for boys and girls LLC,4.2,Cool Kids Fun Run - Best Dirt Bike Games for Boys &amp; Girls,Entertainment,"Mega Rock, LLC",3.54545,0
656,7611,7611,a653,b618,Call of Duty\u00ae: Heroes,Action,"Activision Publishing, Inc.",4.4,Call of Duty: Heroes,Strategy,"Activision Publishing, Inc.",4.73134,0
3070,31738,31738,a1204,b2335,Where's My Perry?,Puzzle,Disney,4.6,Where's My Perry?,Entertainment,Disney,3.46729,1
1921,16971,16971,a413,b1601,RC Truck Racing Simulator 3D,Racing,i6 Games,3.7,Super Sports Car Parking Simulator - Real Driving Test Sim Racing Games,Play With Games Ltd,Play With Games Ltd,4.43713,0
1442,12953,12953,a1057,b1260,Moose Math by Duck Duck Moose,Education,"Duck Duck Moose, LLC",4.3,A Cool Adventure Hunter The Duck Shoot-ing Game by Animal-s Hunt-ing &amp; Fish-ing Games For Adult-s Teen-s &amp; Boy-s Free,Music,uTappz Mobile Development LLC,4.22511,0
749,7967,7967,a2539,b676,ZOMBIES ATE MY FRIENDS,Adventure,Glu,4.4,Zombies Ate My Friends,Entertainment,Glu Games Inc,4.53308,1
858,8583,8583,a2497,b805,NCIS: Hidden Crimes,Adventure,Ubisoft Entertainment,4.5,CSI: Hidden Crimes,Puzzle,Ubisoft,4.10447,0
1803,16364,16364,a3695,b1551,Tic Tac Toe | Puzzle Free,Casual,puzzle game for free,4.3,Mouse Maze Free - Top Brain Puzzle Game,Games,Top Free Games,4.06959,0
3253,33827,33827,a2251,b2573,Restaurant Story 2,Casual,Storm8 Studios,3.9,Zoo Story 2 - Best Pet and Animal Game with Friends!,Simulation,Storm8 Studios,4.33333,0
3699,36733,36733,a94,b3009,Bike Race Free Motorcycle Game,Racing,Top Free Games.,4.5,Cascade: Free Spin and Match Puzzle Game!,Inc,"Big Fish Games, Inc",4.80089,0
3297,34090,34090,a2142,b2626,Paper Toss,Casual,"Backflip Studios, Inc.",4,Paper Toss Boss,Arcade,Backflip Studios,4.69332,0
844,8534,8534,a2233,b779,Best Fiends - Puzzle Adventure,Casual,Seriously Digital Entertainment Ltd.,4.6,Best Fiends Forever,Action,Seriously,4.78845,0
833,8469,8469,a119,b762,Tap Titans 2,Role Playing,Game Hive Corporation,4.8,Tap Titans,Adventure,Game Hive Corp.,4.7709,0
2927,29765,29765,a2301,b2218,Dress Up - Doll Salon,Casual,Libii,4,Dress Up - Red Carpet,Entertainment,Libii Tech Limited,3.94444,0
1614,15436,15436,a30,b1409,Words With Friends \u2013 Play Free,Word,Zynga,4.3,Word Streak With Friends - FREE,Entertainment,Zynga Inc.,4.03571,0
213,3086,3086,a1809,b285,Jigty Jigsaw Puzzles,Puzzle,Outfit7,4.3,Jigty Jigsaw Puzzles,Board,Outfit7 Limited,4.31429,1
2520,23432,23432,a1133,b1958,Coloring book for kids,Educational,Bimi Boo Kids - Games for boys and girls LLC,4.2,Christmas Games Kids Fun Run - Cool Dirt Bike Games for Boys &amp; Girls Free,Entertainment,"Mega Rock, LLC",3.84615,0
4001,41479,41479,a3591,b3392,Coloring games for kids animal,Casual,2bros - games for kids,4.3,Close Up Animal Quiz - Cat &amp; Dog Trivia Games Free,Games,Mediaflex Games,8604 Ratings,0
131,2163,2163,a2676,b194,Fresh Deck Poker - Live Holdem,Casino,"GSN Games, Inc.",4.3,Tournament Poker Coach Texas Holdem,Casino,"Gamoz, Inc",958 Ratings,0
3087,31783,31783,a1523,b2338,Trivia Crack (Ad free),Trivia,Etermax,4.6,Trivia Crack Kingdoms,Entertainment,Etermax,3.60714,0
439,5593,5593,a2664,b475,Vegas Jackpot Slots Casino,Casino,Rocket Speed - Casino Slots Games,4.6,DoubleUp Slots Casino: Free Slot Games Offline,Casino,Super Lucky Casino Inc.,4.7807,0
4296,43988,43988,a2662,b3692,Star Wars\u2122: Galaxy of Heroes,Role Playing,ELECTRONIC ARTS,4.5,Star Wars: Galaxy of Heroes,Strategy,Electronic Arts,4.62641,0
3881,39290,39290,a1515,b3205,Trivia Crack Kingdoms,Trivia,Etermax,4.4,Trivia Crack (Ad Free),Entertainment,Etermax,none,0
2421,22052,22052,a1052,b1888,Kids Preschool Puzzles (Lite),Educational,Intellijoy Educational Games for Kids,4.3,Kids Learning Puzzles: Farm Animals - Tangrams for K12,Books,Swipea Kids Apps,48 Ratings,0
2524,23757,23757,a2673,b1966,Slots Casino Games God of Sky,Casino,Free Slots & Casino games by Huuuge,4.6,Candy Dozer Coin Splash - Sweet Gummy Cookie Free-Play Arcade Casino Sim Games,Sizzle Entertainment: The Best Fun Free Cool Apps and Top Addicting Games,Sizzle Entertainment: The Best Fun Free Cool Apps and Top Addicting Games,3.35714,0
2952,30013,30013,a3584,b2245,Shapes Match for Kids,Educational,Eggroll Games,5,"Chic Baby - Baby Care &amp; Dress Up Games for Kids, by Pazu",Family,Pazu Games Ltd,4.07619,0
1609,15424,15424,a1501,b1407,Guess the Word,Word,"Random Logic Games, LLC",4.2,Guess the Color - ColorMania,Trivia,Potato Powered Games Ltd,4.32777,0
853,8573,8573,a2614,b800,Assassin's Creed Pirates,Action,Ubisoft Entertainment,4.4,Assassin's Creed Pirates,Action,Ubisoft,4.38969,1
448,5673,5673,a2741,b477,Scatter Slots: Free Fun Casino,Casino,Murka Ltd.,4.6,Vegas Downtown Slots - Casino Slot Machines Games,Playtika LTD,Playtika LTD,4.77128,0
4060,42164,42164,a18,b3467,Word Streak-Words With Friends,Word,Zynga,4.5,Words With Friends: Free Word Game - Fun for All,Word,Zynga Inc.,4.28902,0
3648,36461,36461,a852,b2939,Empire War: Age of hero,Strategy,FT Games,4.3,Lux Touch - risk of world war game,Games,Sillysoft Games,4.17722,0
2177,19052,19052,a195,b1750,Thumb Drift - Furious Racing,Racing,SMG Studio,4.1,Thumb Drift - Furious One Touch Car Racing,Racing,SMG Studio,4.20707,0
3675,36633,36633,a3621,b2978,Birthday party: Games for kids,Educational,Preschool & Kindergarten Learning Kids Games,4,Infection 2 Bio War Simulation by Fun Games For Free,Strategy,Fun Games For Free,4.60787,0
1727,16007,16007,a1618,b1526,Angry Birds Epic RPG,Role Playing,Rovio Entertainment Ltd.,4.5,Angry Birds POP! - Bubble Shooter,Puzzle,Rovio Entertainment Ltd,4.32645,0
103,1301,1301,a1729,b136,Flow Free: Hexes,Puzzle,Big Duck Games LLC,4.6,Flow Free: Bridges,Entertainment,Big Duck Games LLC,4.66455,0
3838,38312,38312,a3625,b3158,Baby puzzles & games for kids,Educational,Bimi Boo Kids - Games for boys and girls LLC,4.6,"Math Splash Bingo : Fun Numbers Academy of Games and Drills for 1st, 2nd, 3rd, 4th and 5th Grade Elementary &amp; Primary School Math",Educational,DartFrog llc,3.44248,0
3132,32670,32670,a3589,b2412,Princess Salon: Frozen Party,Educational,Libii,4,"Princess Salon - Girls Makeup, Dressup and Makeover Games",Libii Tech Limited,Libii Tech Limited,4.21232,0
2832,27804,27804,a3591,b2117,Coloring games for kids animal,Casual,2bros - games for kids,4.3,"Girls Hair Salon - Hair Style &amp; Makeover Games for Kids, by Pazu",Family,Pazu Games Ltd,4.05495,0
523,6595,6595,a2757,b534,Las Vegas,Travel & Local,PocketGuide Inc.,4.2,Xtreme Slots - FREE Las Vegas Casino Slot Machines,Card,"Meme, Inc",4.22581,0
3017,30689,30689,a756,b2285,Bike Race Pro by T. F. Games,Racing,Top Free Games.,4.7,"Makeup Girls - Wedding Dress Up &amp; Make Up Games for girls, by Pazu",Educational,Pazu Games Ltd,4.02412,0
1102,9474,9474,a1324,b994,Angry Birds POP Bubble Shooter,Casual,Rovio Entertainment Ltd.,4.5,Angry Birds Blast,Puzzle,Rovio Entertainment Ltd,4.62446,0
1821,16405,16405,a18,b1563,Word Streak-Words With Friends,Word,Zynga,4.5,Word Streak by Words With Friends,Word,Zynga Inc.,3.97987,0
1415,12459,12459,a2263,b1243,Wash dishes girls games,Casual,Ozone Development,3.8,3D Mega Cute Little Puppy Racing Game - My All New Cool Toy Games For Good Girls Free,Racing,uTappz Mobile Development LLC,4.44503,0
165,2695,2695,a2689,b245,Lucky Win Casino\u2122- FREE SLOTS,Casino,ZENTERTAIN LTD,4.3,Best Casino Social Slots - Play Free Slot Machines! Fun Las Vegas Style Bonus Games!,Casino,diwip ltd,4.58181,0
3952,40641,40641,a1482,b3312,Guess the GIF,Trivia,"Random Logic Games, LLC",4.3,Guess What's the Emoji Icon - Word Quiz Game!,Games,Fancy Quiz Games,4,0
907,8740,8740,a1018,b854,Angry Birds Star Wars,Arcade,Rovio Entertainment Ltd.,4.3,Angry Birds Epic RPG,Adventure,Rovio Entertainment Ltd,4.69513,0
2662,25509,25509,a3050,b2054,Braided Hair Salon Girl Game,Casual,Girl Games - Vasco Games,3.7,Foot Doctor Nail Spa Salon Game for Kids Free,Games,Fancy Quiz Games,3.86364,0
2397,21099,21099,a1098,b1855,Train Games for Kids: Puzzles,Education,Scott Adelman Apps Inc,3.8,"Kids Learning Puzzles: Transport &amp; Vehicles, Tangram Building Blocks Make My Brain Pop",Dice,Swipea Kids Apps,37 Ratings,0
3813,37803,37803,a1504,b3110,Guess The Emoji,Word,"Random Logic Games, LLC",4.4,Logo Quiz - Guess the Brand Trivia Free Word Games,Mediaflex Games,Mediaflex Games,3.73,0
2419,22025,22025,a3625,b1886,Baby puzzles & games for kids,Educational,Bimi Boo Kids - Games for boys and girls LLC,4.6,Ninja Run &amp; Jump Mega 3D Race - Super Mine Mini Games for Kids (Boys &amp; Girls),Racing,"Mega Rock, LLC",3.58824,0
3189,33321,33321,a420,b2485,3D Monster Truck Parking Game,Racing,Play With Games,3.9,Block Craft 3D: Building Simulator Game For Free,Adventure,Fun Games For Free,4.76736,0
1860,16489,16489,a2976,b1578,Jet Ski Driving Simulator 3D 2,Racing,parking games,4.5,Monster Trucker Parking Simulator Game - Real Car Driving Test Run Sim Racing Games,Play With Games Ltd,Play With Games Ltd,4.32737,0
3385,34868,34868,a1249,b2693,Basketball Showdown,Sports,Naquatic LLC,4.1,Basketball Showdown 2015,Sports,Naquatic LLC,4.6133,0
2555,23943,23943,a2690,b1979,OMG! Fortune Free Slots Casino,Casino,LuckyFish Games \u2013 Free Slot Machines,4.3,SpinToWin Slots: Win Real Money! Free Sweepstakes,Casino,Fuzzy Button Games Inc.,5,0
1741,16059,16059,a2455,b1528,Sniper Shooter Free - Fun Game,Action,Fun Games For Free,4.5,Gummy Drop! Free Match 3 Puzzle Game,Inc,"Big Fish Games, Inc",4.57273,0
2499,22974,22974,a1129,b1946,Kids doodle games for toddlers,Educational,Bimi Boo Kids - Games for boys and girls LLC,4.2,`Baby Corn Run Race Free - Easy Kids Jump Chase Racing by Top Crazy Games,Top Crazy Games LLC,Top Crazy Games LLC,3.46429,0
395,5330,5330,a1442,b443,Words With Friends Classic,Word,Zynga,4.3,Words With Friends: Free Word Game - Fun for All,Word,Zynga Inc.,4.29223,0
625,7497,7497,a1949,b595,Moto X Mayhem Free,Racing,Occamy Games,4,Moto X Mayhem Lite,Games,Occamy Games,3.7748,0
695,7691,7691,a1114,b639,Peekaboo Kids - Free Kids Game,Education,Tappy Happy kids apps & games for kids,3.8,Mouse Maze Free - Top Brain Puzzle Game,Games,Top Free Games,4.06959,0
947,8872,8872,a1299,b872,Jurassic World\u2122: The Game,Simulation,Ludia Inc.,4.1,Walking Dead: The Game,Adventure,Telltale Inc,3.72056,0
761,8009,8009,a759,b688,LEGO \u00ae Marvel Super Heroes,Action,Warner Bros. International Enterprises,4,Doodle Jump DC Super Heroes,Arcade,Warner Bros.,4.20744,0
2739,26250,26250,a1738,b2076,Kids Spelling Games,Educational,Penguin Apps,4.1,Early reading kids books - reading toddler games,Educational Books,"Kids Academy Co apps: Preschool &amp; Kindergarten Learning Kids Games, Educational Books, Free Songs",4.38462,0
2311,19627,19627,a3570,b1815,My Little Unicorn Runner 3D 2,Simulation,Girl Games - Vasco Games,3.6,A Little Crazy Pet Vet Baby Boo Hospital - My virtual fun care dentist doctor nose eye hair nail salon office for plush pets makeover games for kids boys &amp; girls,Games,Tic Toc Pocket Games,3.58621,0
1383,11511,11511,a1126,b1211,Pooza - FREE Puzzles for Kids,Education,ImagiRation LLC,4.5,3D Top Action Indian Racing Western Game - Cool Games For Awesome Teenage Boys &amp; Adults Free,Entertainment,uTappz Mobile Development LLC,4.37582,0
2228,19228,19228,a1618,b1785,Angry Birds Epic RPG,Role Playing,Rovio Entertainment Ltd.,4.5,Angry Birds Transformers,Action,Rovio Entertainment Ltd,3.43902,0
3914,39758,39758,a3786,b3236,Lost Dots - Best Brain Games,Puzzle,Webelinx Games,4,Word Crush - Word Search Brain Training Free Games,Mediaflex Games,Mediaflex Games,4.09293,0
2894,28565,28565,a3655,b2164,Girls Hair Salon,Educational,Pazu Games,3.8,Kids Shave Salon Spa Games (Boys &amp; Girls),Games,Fancy Quiz Games,3.93123,0
2831,27802,27802,a3584,b2117,Shapes Match for Kids,Educational,Eggroll Games,5,"Girls Hair Salon - Hair Style &amp; Makeover Games for Kids, by Pazu",Family,Pazu Games Ltd,4.05495,0
1401,12031,12031,a1488,b1225,4 Pics 1 Word Puzzle Plus,Word,Second Gear Games,4.4,Icon Song Pop Quiz: a 4 pic word game to guess what's that 1 music!,Games,Fancy Quiz Games,3.87,0
