,Unnamed: 0,_id,ltable_ID,rtable_ID,ltable_name,ltable_category,ltable_developer,ltable_rating,rtable_name,rtable_category,rtable_developer,rtable_rating,label
1907,16908,16908,a412,b1600,Mad Truck Challenge Racing,Racing,Spil Games,4.2,Car Parking Driving Simulator Game - Real Monster Truck Test Drive Park Sim Racing Games,Play With Games Ltd,Play With Games Ltd,4.37015,0
3209,33430,33430,a1238,b2496,Happy Street,Casual,Godzilab Inc,4.5,Happy Street - Free Town Building with Animals,Adventure,Godzilab,4.67257,0
2878,28502,28502,a1129,b2160,Kids doodle games for toddlers,Educational,Bimi Boo Kids - Games for boys and girls LLC,4.2,PBS KIDS Games,PBS KIDS,PBS KIDS,3.83333,0
3839,38322,38322,a1726,b3159,2048 Number puzzle game,Puzzle,Estoty Entertainment LLC,4.4,"2048 Number Puzzle game + Best 2048 app with unlimited undo feature, 5x5 mode, time survival mode plus #1 multiplayer",Board,Estoty,4.25509,0
3256,33867,33867,a3648,b2578,Popping Wrap Game Free,Simulation,DPoisn LLC,2.8,Pocket Planes - Free Airline Management Game,Simulation,NimbleBit LLC,4.63492,0
502,6345,6345,a1334,b520,Real Boxing 2 ROCKY,Sports,Vivid Games S.A.,4.3,Real Boxing 2 ROCKY,Action,Vivid Games S.A.,3.66667,1
3126,32583,32583,a3597,b2397,Jigsaw Puzzle Games for Kids,Educational,KidZone Studios,4.3,Make-Up Touch 2 - Kids Games &amp; Girls Dressup Game,Role Playing,Ninjafish Studios,3.89286,0
2939,29943,29943,a756,b2245,Bike Race Pro by T. F. Games,Racing,Top Free Games.,4.7,"Chic Baby - Baby Care &amp; Dress Up Games for Kids, by Pazu",Family,Pazu Games Ltd,4.07619,0
527,6661,6661,a2725,b538,DoubleU Bingo - Free Bingo,Casino,DoubleUGames,4.6,"DoubleU Casino - Free Slots, Video Poker and More",Casino,"DoubleUGames Co., Ltd.",4.48496,0
1774,16180,16180,a1609,b1535,Angry Birds Friends,Arcade,Rovio Entertainment Ltd.,4.2,Angry Birds Rio,Puzzle,Rovio Entertainment Ltd,3.925,0
3763,37024,37024,a3171,b3057,Flower Smash Match 3,Casual,Match 3 Fun Games,4.5,Gummy Drop! Free Match 3 Puzzle Game,Inc,"Big Fish Games, Inc",4.5732,0
4092,42330,42330,a2933,b3484,Kids Shopping Games,Educational,Hippo Kids Games,4.2,New Baby Sister - Girls Newborn Salon Kids Games,Kids Games Studios LLC,Kids Games Studios LLC,2.59999,0
2669,25537,25537,a3258,b2054,Animals Farm For Kids,Educational,Kids Games Projects,4.2,Foot Doctor Nail Spa Salon Game for Kids Free,Games,Fancy Quiz Games,3.86364,0
1062,9374,9374,a1576,b969,Angry Birds Go!,Racing,Rovio Entertainment Ltd.,4.2,Angry Birds,Arcade,Rovio Entertainment Ltd,3.67521,0
2839,27887,27887,a2306,b2130,Best Dress Up and Makeup Games,Casual,Best Girls Dress Up Makeup and Nail Manicure Games,3.8,Mermaid - Dress Up!,Family,Dress Up Media,3.8,0
1262,10030,10030,a2147,b1099,Pet Rescue Saga,Casual,King,4.3,Pet Rescue Saga,Arcade,King,4.79629,1
2906,29237,29237,a3416,b2202,Teddy - Coloring book for kids,Casual,Teddy Apps,4.9,Candy Maker Food Games-iMake Lollipops for Kids,Educational,Cubic Frog Apps,4.23076,0
938,8845,8845,a645,b868,DEAD TRIGGER 2,Action,MADFINGER Games,4.5,DEAD TRIGGER,a.s.,"MADFINGER Games, a.s.",4.55727,0
1850,16454,16454,a306,b1574,Flow Free,Puzzle,Big Duck Games LLC,4.3,Flow Free,Entertainment,Big Duck Games LLC,4.58768,1
977,9011,9011,a280,b907,Asphalt Xtreme: Rally Racing,Racing,Gameloft,4.4,Asphalt Xtreme: Offroad Racing,Racing,Gameloft,4.48592,0
3366,34771,34771,a412,b2682,Mad Truck Challenge Racing,Racing,Spil Games,4.2,Quarry Driver Parking Game - Real Mining Monster Truck Car Driving Test Park Sim Racing Games,Play With Games Ltd,Play With Games Ltd,4.30739,0
4245,43707,43707,a1839,b3653,Gems of War - Match 3 RPG,Puzzle,505 Games Srl,4.2,Forces of War,Games,Uken Games,4.0553,0
3428,35182,35182,a1357,b2727,Football Heroes PRO 2016,Sports,Run Games,4.3,Football Heroes PRO 2016,Games,Run Games,3.95541,1
3169,33207,33207,a1204,b2463,Where's My Perry?,Puzzle,Disney,4.6,Where's My Water?,Entertainment,Disney,3.91534,0
2443,22289,22289,a2664,b1904,Vegas Jackpot Slots Casino,Casino,Rocket Speed - Casino Slots Games,4.6,Vegas Jackpot Casino Slots - Free Classic Las Vegas Slots Journey,Casino,"Rocket Speed, Inc.",4.71642,0
2334,19746,19746,a3258,b1817,Animals Farm For Kids,Educational,Kids Games Projects,4.2,Pop Dots Jam Family Game for Kids of All Ages,LLC,"Uberapps: The Best Top Free Addictive Casual Tap Games, LLC",874 Ratings,0
1432,12800,12800,a2188,b1249,White Tiles 4 : Piano Master,Casual,Brighthouse,4.4,White Tiles 4 Pro : Piano Master (All games in 1),Music,Brighthouse,3.94737,0
2658,25480,25480,a2455,b2054,Sniper Shooter Free - Fun Game,Action,Fun Games For Free,4.5,Foot Doctor Nail Spa Salon Game for Kids Free,Games,Fancy Quiz Games,3.86364,0
1583,15352,15352,a2318,b1387,Doodle Devil Blitz,Trivia,JoyBits Co. Ltd.,4.1,Doodle Devil F2P,Board,JoyBits Ltd.,4.43143,0
1242,9984,9984,a2415,b1086,Glow Hockey,Arcade,Natenai Ariyatrakool,4.1,Glow Hockey 2 FREE,Sports,Natenai Ariyatrakool,3.76018,0
546,6745,6745,a2664,b545,Vegas Jackpot Slots Casino,Casino,Rocket Speed - Casino Slots Games,4.6,Slots - Huuuge Casino: Free Slot Machines,Entertainment,Huuuge Games Sp. z o.o.,3.82759,0
3599,36099,36099,a1396,b2878,Head Soccer,Sports,D&D Dream,4.3,Head Soccer,Sports,D&amp;D Dream Corp.,4.77992,1
1161,9622,9622,a2624,b1035,Ninja Kid Run Free - Fun Games,Action,Fun Games For Free,4.1,Ninja Kid Run VR: Runner &amp; Racing Games For Free,Arcade,Fun Games For Free,4.62913,0
138,2278,2278,a2455,b201,Sniper Shooter Free - Fun Game,Action,Fun Games For Free,4.5,Spades Free! Play the Classic Card Game for Free,Games,Shozila Games,4.21052,0
49,380,380,a3591,b41,Coloring games for kids animal,Casual,2bros - games for kids,4.3,Color Bubbles Pop Mania - Cute Fun Simple Silly Boys and Girls Game (Free HD Kids Games),Games,Top Action Games,4.23112,0
333,4757,4757,a2690,b400,OMG! Fortune Free Slots Casino,Casino,LuckyFish Games \u2013 Free Slot Machines,4.3,Jackpot City Slots Free Casino Slot Tournaments,Inc,"Big Fish Games, Inc",4.57735,0
3431,35207,35207,a1445,b2734,True Skate,Sports,True Axis,4.4,True Skate,Entertainment,True Axis,3.88596,1
1141,9552,9552,a204,b1029,Traffic Rider,Racing,Soner Kara,4.7,Traffic Rider,Entertainment,Soner Kara,4.47457,1
4088,42309,42309,a2513,b3482,8bit Ninja,Action,DogByte Games,3.9,8bit Ninja,Role Playing,Dogbyte Games Kft.,4.38923,1
3178,33281,33281,a1005,b2471,Game of War - Fire Age,Strategy,"Machine Zone, Inc.",3.9,Game of War - Fire Age,Social Networking,"Machine Zone, Inc",4.0551,1
467,5799,5799,a2091,b489,Tiny Tower Vegas,Casual,NimbleBit LLC,4.1,Tiny Tower Vegas,Casino,NimbleBit LLC,4.58289,1
3578,35960,35960,a1309,b2840,Real Boxing,Sports,Vivid Games S.A.,4.2,Real Boxing,Action,Vivid Games S.A.,4.42387,1
1855,16470,16470,a2241,b1578,Pako - Car Chase Simulator,Racing,Tree Men Games,4.4,Monster Trucker Parking Simulator Game - Real Car Driving Test Run Sim Racing Games,Play With Games Ltd,Play With Games Ltd,4.32737,0
1148,9566,9566,a1609,b1034,Angry Birds Friends,Arcade,Rovio Entertainment Ltd.,4.2,Angry Birds POP! - Bubble Shooter,Puzzle,Rovio Entertainment Ltd,4.32645,0
22,98,98,a171,b24,Order & Chaos Online 3D MMORPG,Role Playing,Gameloft,4.3,Order &amp; Chaos Duels - Trading Card Game,Card,Gameloft,4.41364,0
4100,42350,42350,a3625,b3484,Baby puzzles & games for kids,Educational,Bimi Boo Kids - Games for boys and girls LLC,4.6,New Baby Sister - Girls Newborn Salon Kids Games,Kids Games Studios LLC,Kids Games Studios LLC,2.59999,0
2485,22858,22858,a1508,b1936,Guess The Movie Quiz,Trivia,bubble quiz games,4.1,What's The Food? Guess the Food Brand Icons Trivia,Inc.,"Tapgang Apps and Games, Inc.",2.5,0
521,6566,6566,a406,b532,Reversi Free - King of Games,Casual,Cross Field Inc.,4.3,Viva Slots Las Vegas Free Classic Casino Games,Rocket Speed,"Rocket Speed, Inc.",4.84687,0
2094,18538,18538,a396,b1693,TUNING Racing 3D,Racing,Foose Games,3.8,3D Police Drag Racing Driving Simulator Game: Race The Real Turbo Chase,Games,Mountain Wizard Games,4.3091,0
578,7043,7043,a2293,b566,Bloons TD 4,Casual,ninja kiwi,3.8,Bloons TD 5,Action,Ninja Kiwi,4.5913,0
944,8860,8860,a572,b871,DEER HUNTER CLASSIC,Action,Glu,4.4,Deer Hunter Reloaded,Sports,Glu Games Inc,4.15092,0
3621,36242,36242,a891,b2921,King's Empire,Strategy,"Tap4fun Corp., Ltd.",4.1,King's Empire (Deluxe),Strategy,Tap4Fun Game Ltd,3.90909,0
1357,10800,10800,a2076,b1171,Piano Master Mozart Special,Music,B77 Entertainment,4.1,Piano Master FREE,Music,B77 ENTERTAINMENT SRL,3.58333,0
1951,17108,17108,a334,b1611,Earn to Die,Racing,Not Doppler,4.5,Earn to Die 2 Lite,Racing,Not Doppler,4.60782,0
1952,17124,17124,a279,b1613,Real Racing 3,Racing,ELECTRONIC ARTS,4.4,Real Racing 2,Racing,Electronic Arts,3.92593,0
3584,36000,36000,a799,b2851,The Amazing Spider-Man 2,Action,Gameloft,4.2,GT Racing 2: The Real Car Experience,Racing,Gameloft,4.54721,0
2664,25519,25519,a1100,b2054,Funny Cars for Kids,Educational,Hogsmith Games,4.4,Foot Doctor Nail Spa Salon Game for Kids Free,Games,Fancy Quiz Games,3.86364,0
1511,14214,14214,a2159,b1302,Burger Chef,Simulation,CODNES GAMES,3.8,Food Court Hamburger Fever: Burger Cooking Chef,Entertainment,FlowMotion Entertainment: Top Free Fun Addictive Cool Games Inc,4.675,0
2310,19594,19594,a3260,b1815,Trip to the zoo for kids,Educational,Kids Games Projects,4.4,A Little Crazy Pet Vet Baby Boo Hospital - My virtual fun care dentist doctor nose eye hair nail salon office for plush pets makeover games for kids boys &amp; girls,Games,Tic Toc Pocket Games,3.58621,0
2833,27807,27807,a3621,b2117,Birthday party: Games for kids,Educational,Preschool & Kindergarten Learning Kids Games,4,"Girls Hair Salon - Hair Style &amp; Makeover Games for Kids, by Pazu",Family,Pazu Games Ltd,4.05495,0
4072,42234,42234,a30,b3469,Words With Friends \u2013 Play Free,Word,Zynga,4.3,Words With Friends Classic,Word,Zynga Inc.,3.12162,0
4303,44063,44063,a3553,b3697,Nail Salon 2,Educational,Libii,3.8,"Princess Salon 2 - Makeup, Dressup, Spa and Makeover - Girls Beauty Salon Games",Libii Girls Game,Libii Girls Game,4.14522,0
1835,16419,16419,a1679,b1568,Angry Birds Rio,Arcade,Rovio Entertainment Ltd.,4.4,Angry Birds 2,Puzzle,Rovio Entertainment Ltd,4.6052,0
23,99,99,a176,b24,Order & Chaos 2: Redemption,Role Playing,Gameloft,4.1,Order &amp; Chaos Duels - Trading Card Game,Card,Gameloft,4.41364,0
1363,11058,11058,a3648,b1177,Popping Wrap Game Free,Simulation,DPoisn LLC,2.8,A Bike Race of Ninja Temple - Free Racing Game HD,Racing,"Mega Rock, LLC",3.89157,0
405,5381,5381,a2664,b449,Vegas Jackpot Slots Casino,Casino,Rocket Speed - Casino Slots Games,4.6,Hot Vegas Slots Casino: Free Slot Games,Super Lucky Casino Inc.,Super Lucky Casino Inc.,4.75687,0
803,8266,8266,a798,b733,Grand Theft Auto III,Action,Rockstar Games,3.9,Grand Theft Auto: San Andreas,Games,Rockstar Games,none,0
1839,16424,16424,a2348,b1568,Angry Birds Seasons,Arcade,Rovio Entertainment Ltd.,4.3,Angry Birds 2,Puzzle,Rovio Entertainment Ltd,4.6052,0
1530,14625,14625,a2095,b1329,Demi Lovato: Path to Fame,Casual,Episode Interactive,4.5,Demi Lovato: Path to Fame,Entertainment,Episode Interactive,3.94179,1
3879,39288,39288,a1538,b3205,Trivia Crack,Trivia,Etermax,4.5,Trivia Crack (Ad Free),Entertainment,Etermax,none,0
1380,11360,11360,a1129,b1197,Kids doodle games for toddlers,Educational,Bimi Boo Kids - Games for boys and girls LLC,4.2,3D Derby Race-Car Drifting &amp; Crashing Game - Popular Driving Games For Adult Boys Free,Entertainment,uTappz Mobile Development LLC,4.33394,0
1826,16410,16410,a1442,b1563,Words With Friends Classic,Word,Zynga,4.3,Word Streak by Words With Friends,Word,Zynga Inc.,3.97987,0
1989,17746,17746,a141,b1638,Army Truck Driver : Offroad,Racing,Racing Games Android,3.8,Quarry Driver Parking Game - Real Mining Monster Truck Car Driving Test Park Sim Racing Games,Play With Games Ltd,Play With Games Ltd,4.30739,0
3972,41161,41161,a30,b3360,Words With Friends \u2013 Play Free,Word,Zynga,4.3,Hanging With Friends,Word,Zynga Inc.,53844 Ratings,0
1419,12549,12549,a3648,b1243,Popping Wrap Game Free,Simulation,DPoisn LLC,2.8,3D Mega Cute Little Puppy Racing Game - My All New Cool Toy Games For Good Girls Free,Racing,uTappz Mobile Development LLC,4.44503,0
809,8309,8309,a2834,b744,Hard Time (Prison Sim),Adventure,MDickie,4.2,Hard Time (Prison Sim),Adventure,MDickie,3.75,1
482,6137,6137,a2684,b508,Casino Slots,Casino,Mouse Games,4,Old Vegas Slots: Free Classic Casino Slot Machines,LLC,"DGN Games, LLC",3.28571,0
1982,17555,17555,a1947,b1627,Motorbike Driving Simulator 3D,Racing,Pudlus Games,3.8,Navy Boat Parking Simulator Game - Real Army Sailing Driving Test Run Park Sim Games,Play With Games Ltd,Play With Games Ltd,4.18621,0
883,8699,8699,a116,b840,Battle Camp - Monster Catching,Role Playing,WRKSHP,4.1,Battle Camp - Collect &amp; Evolve Your Monsters,Adventure,WRKSHP,4.51724,0
3600,36108,36108,a1471,b2881,Basketball Stars,Sports,Miniclip.com,4.4,Basketball Stars,Sports,Miniclip.com,4.47208,1
2081,18431,18431,a93,b1684,Nitro Nation Online,Racing,Creative Mobile,4.4,Nitro Nation Online,Action,Creative Mobile,7012 Ratings,1
2970,30314,30314,a1120,b2256,Savanna - Coloring Games Kids,Educational,MagisterApp - Educational Games for kids,3.9,Face Paint Party Salon - Girls Makeup &amp; Kids Games,Kids Games Studios LLC,Kids Games Studios LLC,3,0
2231,19231,19231,a2412,b1785,Angry Birds Space,Arcade,Rovio Entertainment Ltd.,4.4,Angry Birds Transformers,Action,Rovio Entertainment Ltd,3.43902,0
2933,29837,29837,a2301,b2227,Dress Up - Doll Salon,Casual,Libii,4,Dress Up - Pet Salon,Educational,Libii Tech Limited,3.70109,0
2506,23063,23063,a2741,b1948,Scatter Slots: Free Fun Casino,Casino,Murka Ltd.,4.6,Vegas Slot Machines : Free Slots Casino With Huge Rewards,Dice,"Luckios Game Co., Ltd.",4.48672,0
2216,19213,19213,a416,b1777,Offroad Legends - Hill Climb,Racing,DogByte Games,4.3,Offroad Legends Sahara,Racing,Dogbyte Games Kft.,4.40909,0
836,8523,8523,a464,b769,STARDOM: HOLLYWOOD,Adventure,Glu,4.2,Stardom: Hollywood,Entertainment,Glu Games Inc,4.63138,1
692,7683,7683,a2455,b639,Sniper Shooter Free - Fun Game,Action,Fun Games For Free,4.5,Mouse Maze Free - Top Brain Puzzle Game,Games,Top Free Games,4.06959,0
4068,42230,42230,a1190,b3468,Draw Something,Word,OMGPOP,4,Draw Something Free,Word,OMGPOP,4.175,0
289,4366,4366,a661,b374,Texas Holdem Poker Pro,Card,geaxgame,4.6,Live Holdem Poker,Card,GeaxGame Inc,4.27632,0
203,2982,2982,a558,b271,Card Wars Kingdom,Card,Cartoon Network,4.2,Card Wars - Adventure Time Card Game,Strategy,Cartoon Network,none,0
3159,33196,33196,a1862,b2457,Unblock Me FREE,Puzzle,"Kiragames Co., Ltd.",4.3,Unroll Me - unblock the slots,Board,Turbo Chilli Pty Ltd,4.29251,0
3452,35324,35324,a413,b2747,RC Truck Racing Simulator 3D,Racing,i6 Games,3.7,3D Police Drag Racing Driving Simulator Game: Race The Real Turbo Chase,Games,Mountain Wizard Games,4.3091,0
1657,15670,15670,a3565,b1451,The LEGO \u00ae Movie Video Game,Adventure,Warner Bros. International Enterprises,4.1,LEGO Star Wars: The Force Awakens,Adventure,Warner Bros.,3.87826,0
4220,43470,43470,a2834,b3616,Hard Time (Prison Sim),Adventure,MDickie,4.2,Hard Time (Prison Sim),Adventure,MDickie,3.75,1
2103,18572,18572,a1706,b1693,Shooting Simulator 3D,Simulation,VAPP - Games and Simulators,4,3D Police Drag Racing Driving Simulator Game: Race The Real Turbo Chase,Games,Mountain Wizard Games,4.3091,0
295,4417,4417,a2745,b376,GSN Casino: Free Slot Machines,Casino,"GSN Games, Inc.",4.3,Slots Heaven - FREE Slot Machine Game,Lifestyle,Super Lucky Casino Inc.,4.50325,0
61,476,476,a1120,b45,Savanna - Coloring Games Kids,Educational,MagisterApp - Educational Games for kids,3.9,Christmas Games - Santa Claus Toy Party for kids,Education,Tiltan Games (2013) LTD,139 Ratings,0
1114,9486,9486,a1018,b994,Angry Birds Star Wars,Arcade,Rovio Entertainment Ltd.,4.3,Angry Birds Blast,Puzzle,Rovio Entertainment Ltd,4.62446,0
1282,10128,10128,a2453,b1108,Geometry Dash Lite,Arcade,RobTop Games,4.5,Geometry Dash Lite,Arcade,RobTop Games AB,4.49073,1
2287,19436,19436,a138,b1812,Racing on Bike Free,Racing,Racing Games Android,3.9,Parking Games Dino - Real Car Racing &amp; Driving Games Simulator Free,Dice,"Anarchy Arcade Free Games &amp; Apps, LLC",3.33333,0
3575,35955,35955,a1250,b2837,TAP SPORTS BASEBALL,Sports,Glu,3.9,Tap Sports Baseball 2016,Action,Glu Games Inc,4.4881,0
1271,10082,10082,a94,b1104,Bike Race Free Motorcycle Game,Racing,Top Free Games.,4.5,Sniper 3D Assassin: Shoot to Kill Game For Free,Action,Fun Games For Free,4.88959,0
2981,30347,30347,a480,b2256,PBS KIDS Games,Educational,PBS KIDS,4.1,Face Paint Party Salon - Girls Makeup &amp; Kids Games,Kids Games Studios LLC,Kids Games Studios LLC,3,0
3378,34812,34812,a577,b2683,Real Steel World Robot Boxing,Action,Reliance Big Entertainment (UK) Private Limited,4.4,Real Steel,Action,Reliance Big Entertainment UK Private Ltd,none,0
134,2232,2232,a184,b200,Word Chums,Word,PeopleFun,4.8,Word Chums - The Exclusive Crossword Puzzle Game,Board,"PeopleFun, Inc.",4.87101,0
2871,28465,28465,a3499,b2159,Toon Goggles Cartoons for Kids,Entertainment,"Toon Goggles, Inc.",3.9,Animal Games for Kids: Puzzles HD,Educational,Scott Adelman Apps Inc,4.11582,0
3138,32707,32707,a3553,b2419,Nail Salon 2,Educational,Libii,3.8,"Nail Salon - Girls Makeup, Dressup and Makeover Games",Libii Tech Limited,Libii Tech Limited,3.95876,0
1878,16648,16648,a1885,b1589,Fast Racing 3D,Racing,Doodle Mobile Ltd.,4.2,3D Emergency Parking Simulator Game - Real Police Fire-Truck Ambulance Car Driving School Test Park Sim Racing Games,Play With Games Ltd,Play With Games Ltd,3.69369,0
3802,37519,37519,a1484,b3098,Guess The Movie & Character,Trivia,Guess The Movie Logo Quiz Games,4.1,Guess the Difference - Spot What's the Differences and Hidden Objects?,Entertainment,Potato Powered Games Ltd,4.30356,0
866,8623,8623,a632,b815,Blitz Brigade - Online FPS fun,Action,Gameloft,4.3,Blitz Brigade - Multiplayer shooting action!,Entertainment,Gameloft,3.69892,0
2223,19223,19223,a1577,b1785,Angry Birds 2,Casual,Rovio Entertainment Ltd.,4.5,Angry Birds Transformers,Action,Rovio Entertainment Ltd,3.43902,0
843,8533,8533,a944,b778,Brave Frontier,Role Playing,gumi Inc.,4.4,Brave Frontier,Adventure,gumi Inc.,4.60093,1
2212,19176,19176,a1937,b1773,Drive Ahead!,Racing,Dodreams Ltd.,4.4,Drive Ahead!,Racing,Dodreams Fairytale Company Oy,16988 Ratings,1
2460,22415,22415,a3236,b1909,Snake Fun Game,Casual,Pixotri Technologies Pvt Ltd,4.1,Slots Secret- FREE Las Vegas Slot Machines &amp; Double Fun Casino Game,Dice,GameBox Studios Ltd.,4.43386,0
2270,19355,19355,a279,b1805,Real Racing 3,Racing,ELECTRONIC ARTS,4.4,Real Racing 3,Action,Electronic Arts,4.41775,1
1692,15852,15852,a1874,b1488,Escape game : Doors&Rooms,Puzzle,Gameday Inc.,4.4,Escape game : Doors&amp;Rooms,Adventure,gameday Inc.,4.40306,0
4114,42488,42488,a3597,b3501,Jigsaw Puzzle Games for Kids,Educational,KidZone Studios,4.3,Slushy Maker - Kids Food &amp; Cooking Salon Games,Ninjafish Studios,Ninjafish Studios,456 Ratings,0
3718,36833,36833,a2257,b3019,Diner Dash,Casual,Glu,4.1,Diner Dash,Entertainment,Glu Games Inc,3.84479,1
3737,36939,36939,a964,b3041,Castle Clash: Rise of Beasts,Strategy,IGG.COM,4.6,Clash of Lords 2: Heroes War,Action,IGG.COM,3.33333,0
3496,35457,35457,a1995,b2752,Fly Helicopter Flight Sim 3D,Simulation,i6 Games,3.6,3D Plane Flying Parking Simulator Game - Real Airplane Driving Test Run Sim Racing Games,Hybrid Touch Games Limited,Hybrid Touch Games Limited,3.81887,0
3059,31535,31535,a2204,b2327,Restaurant Story: Summer Camp,Casual,Storm8 Studios,4.1,Restaurant Story 2,Family,Storm8 Studios,4.20132,0
4019,41725,41725,a3143,b3418,What am I? - Little Riddles,Word,ThinkCube Inc.,4,Little Riddles - Word Game,Word,"Juxta Labs, Inc",3.63636,0
3500,35463,35463,a2038,b2752,Flight Pilot Simulator 3D Free,Simulation,Fun Games For Free,4.6,3D Plane Flying Parking Simulator Game - Real Airplane Driving Test Run Sim Racing Games,Hybrid Touch Games Limited,Hybrid Touch Games Limited,3.81887,0
2955,30021,30021,a3625,b2245,Baby puzzles & games for kids,Educational,Bimi Boo Kids - Games for boys and girls LLC,4.6,"Chic Baby - Baby Care &amp; Dress Up Games for Kids, by Pazu",Family,Pazu Games Ltd,4.07619,0
965,8941,8941,a1589,b892,Temple Run 2,Action,Imangi Studios,4.3,Temple Run 2,Adventure,"Imangi Studios, LLC",4.04082,1
1129,9511,9511,a1618,b1007,Angry Birds Epic RPG,Role Playing,Rovio Entertainment Ltd.,4.5,Angry Birds Friends,Arcade,Rovio Entertainment Ltd,4.47857,0
2969,30308,30308,a3625,b2256,Baby puzzles & games for kids,Educational,Bimi Boo Kids - Games for boys and girls LLC,4.6,Face Paint Party Salon - Girls Makeup &amp; Kids Games,Kids Games Studios LLC,Kids Games Studios LLC,3,0
130,2087,2087,a3361,b186,Hedgehog's Adventures for kids,Educational,Irina Marina,4.3,Cat Kitten Kitty Pet Baby Animal JIgsaw Puzzle Games for Girls who love educational memory learning puzzles for kids and toddlers,Education,Irina Schens,4.53083,0
3595,36087,36087,a803,b2868,Real Steel,Action,Reliance Big Entertainment (UK) Private Limited,4.1,Real Steel World Robot Boxing,Sports,Reliance Big Entertainment UK Private Ltd,4.45774,0
2019,17970,17970,a3688,b1657,Xtreme Racing 2 - Speed Car RC,Racing,Genera Games,4.2,Gas Station Car Parking Simulator a Real Road Racing Park Game,Racing,Play With Games Ltd,4.1645,0
1185,9675,9675,a1018,b1042,Angry Birds Star Wars,Arcade,Rovio Entertainment Ltd.,4.3,Angry Birds Star Wars Free,Arcade,Rovio Entertainment Ltd,3.9294,0
607,7376,7376,a2690,b586,OMG! Fortune Free Slots Casino,Casino,LuckyFish Games \u2013 Free Slot Machines,4.3,Big Fish Casino Free Vegas Slots &amp; Tournaments,Inc,"Big Fish Games, Inc",4.53421,0
971,8995,8995,a1573,b902,The Maze Runner,Action,PIKPOK,4,The Maze Runner ,Action,PikPok,4.50255,0
587,7140,7140,a2645,b572,Slots - Pharaoh's Fire,Casino,Cervo Media,4.4,Slots Pharaoh's Way - The best free casino slots!,Entertainment,CERVO MEDIA GMBH,4.375,0
2793,27401,27401,a3583,b2110,Colors Matching Games for Kids,Educational,Eggroll Games,4.3,Preschool &amp; Kindergarten learning kids games free,Educational Books,"Kids Academy Co apps: Preschool &amp; Kindergarten Learning Kids Games, Educational Books, Free Songs",4.66667,0
566,6943,6943,a2730,b557,MONOPOLY Bingo!,Casino,Storm8 Studios,4.1,MONOPOLY Bingo!,Entertainment,Storm8 Studios,4.27409,1
2810,27514,27514,a1133,b2113,Coloring book for kids,Educational,Bimi Boo Kids - Games for boys and girls LLC,4.2,Christmas Salon Spa &amp; Hair Makeover Games for Kids,Family,App Whisperer LLC,3.81295,0
1765,16168,16168,a3479,b1534,The Mystery of Haunted Hollow,Adventure,Point & Click LLC,3.8,Make It Rain: The Love of Money,Strategy,"Space Inch, LLC",4.53378,0
1881,16659,16659,a1947,b1589,Motorbike Driving Simulator 3D,Racing,Pudlus Games,3.8,3D Emergency Parking Simulator Game - Real Police Fire-Truck Ambulance Car Driving School Test Park Sim Racing Games,Play With Games Ltd,Play With Games Ltd,3.69369,0
3075,31743,31743,a3591,b2337,Coloring games for kids animal,Casual,2bros - games for kids,4.3,"Makeup Girls - Make Up &amp; Beauty Salon games for girls, by Pazu",Educational,Pazu Games Ltd,4.03071,0
3408,35054,35054,a2976,b2707,Jet Ski Driving Simulator 3D 2,Racing,parking games,4.5,Ferry Port Car Parking Simulator - Real Monster Bus Driving Test Truck Racing Run Race Games,Play With Games Ltd,Play With Games Ltd,4.45404,0
962,8930,8930,a448,b889,The Simpsons\u2122: Tapped Out,Casual,ELECTRONIC ARTS,4.3,The Simpsons: Tapped Out,Simulation,Electronic Arts,4.38,0
196,2923,2923,a2716,b265,Slots Lucky Wolf Casino Slots,Casino,Rocket Speed - Casino Slots Games,4.4,OMG! Fortune Free Slots Play Vegas Casino Games!,Games,LuckyFish Games,786 Ratings,0
3086,31782,31782,a1515,b2338,Trivia Crack Kingdoms,Trivia,Etermax,4.4,Trivia Crack Kingdoms,Entertainment,Etermax,3.60714,1
1328,10344,10344,a420,b1146,3D Monster Truck Parking Game,Racing,Play With Games,3.9,Auto Police Fast Speed 3D Car Chase - Free Racing Game,Games,Sixfeed Games,3.77027,0
1489,13493,13493,a1114,b1278,Peekaboo Kids - Free Kids Game,Education,Tappy Happy kids apps & games for kids,3.8,Snowboard Racing Games Free - Top Snowboarding Game Apps,Entertainment,UPBEAT GAMES DESENVOLVIMENTO DE SOFTWARE LTDA - EPP,4.26604,0
3652,36473,36473,a854,b2941,Spartan Wars: Blood and Fire,Strategy,"Tap4fun Corp., Ltd.",4.1,Spartan Wars: MMO Battle Strategy Game,Strategy,Tap4Fun Game Ltd,3.3,0
3733,36902,36902,a59,b3038,War Dragons,Strategy,Pocket Gems,4.1,War Dragons,Entertainment,"Pocket Gems, Inc.",4.53731,1
118,1691,1691,a321,b176,Logic Games for Kids 6-9 Free,Educational,Irina Marina,4.3,Memory matches brain trainer matching preschool toddler childrens educational training and match learning games for kids boys and girls for free,Education,Irina Schens,3.84896,0
1852,16457,16457,a1904,b1575,Candy Crush Jelly Saga,Puzzle,King,4.3,Candy Crush Saga,Entertainment,King,4.70807,0
